qb,att,cmp,yds,ypa,int,lg,sack,loss,accuracy,td
Case KeenumC. Keenum,0.3731707917611508,0.6967934483535723,0.31921404197294595,-0.050736757714026505,0.30023783122549075,-0.13943157277958598,0.5795281025593848,0.16936004141519423,0.5613438833416204,2
Philip RiversP. Rivers,0.2993070663068709,0.1336150155882066,0.7104256093110813,0.3660130381962914,1.426595906133543,0.41590420011108215,2.8654707895528113,2.280922392637661,-0.19648584433081945,0
Chase DanielC. Daniel,-0.21773901187308847,-0.3169277306240859,-0.5681682936964833,-0.4119199141696353,-0.8261202436825615,-0.3615658819358532,1.1510137743077415,0.32577206743167325,-0.17028926115201937,0
Geno SmithG. Smith,-0.3654664627816483,0.1336150155882066,1.3497225608148637,1.9496622626554998,-0.8261202436825615,2.0819115187830866,-0.5634432409373284,-0.5344940756589613,1.0766680981588796,3
Jeremy KerleyJ. Kerley,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Ryan QuigleyR. Quigley,-2.1381958736843663,-2.006463028920183,-1.7036360135315591,8.534309038038522,-0.8261202436825615,0.08270273637668127,-1.134928912685685,-1.0037301537083985,2.2790912660658176,0
Ryan TannehillR. Tannehill,0.6686256935782704,0.47152207524742595,0.4050897518764391,-0.18965335635079913,-0.8261202436825615,-0.19496515006865278,2.8654707895528113,2.984776509711817,-0.18741779630738856,1
Jay CutlerJ. Cutler,0.4470345172154307,0.47152207524742595,-0.42504211052399465,-0.6897531114431806,-0.8261202436825615,-0.8058345002483877,0.008042430811028223,-0.45628806265072186,0.1080494351227347,0
Teddy BridgewaterT. Bridgewater,-0.3654664627816483,-0.2042920440710128,-0.0719975253651895,0.31044639874158253,0.30023783122549075,0.41590420011108215,0.5795281025593848,0.4821840934481523,0.355214197414717,1
Kyle OrtonK. Orton,-0.5131939136902082,-0.3169277306240859,-0.38687512834466437,0.11596316065010082,-0.8261202436825615,0.3603706228220153,0.008042430811028223,-0.0652579976095243,0.44931688012047694,1
Jimmy GaroppoloJ. Garoppolo,-0.9563762664158876,-0.9927418499425247,-1.2074652452002654,-0.550836512806408,-0.8261202436825615,-0.9169016548265213,0.5795281025593848,0.4821840934481523,-0.19648584433081945,0
Tom BradyT. Brady,-1.0302399918701675,-1.2180132230486709,-1.3028827006485912,-0.6341864719884714,-0.8261202436825615,-0.5281666138030536,-0.5634432409373284,-0.45628806265072186,-0.7269666537015275,0
Mark SanchezM. Sanchez,0.4470345172154307,0.47152207524742595,0.7199673548559139,0.22709643955951878,0.30023783122549075,0.41590420011108215,1.1510137743077415,1.342450236538787,0.1080494351227347,2
Eli ManningE. Manning,1.7027178499381892,1.0347005080127916,2.0271864944979763,0.22709643955951878,0.30023783122549075,1.4710421686033515,-1.134928912685685,-1.0037301537083985,-0.5568124318279042,1
Andy DaltonA. Dalton,0.5947619681239905,0.9220648214597185,0.2619635687039505,-0.245219995805508,1.426595906133543,-0.9724352321155881,0.5795281025593848,0.7950081454811103,0.5387419440952492,2
Ben RoethlisbergerB. Roethlisberger,0.5947619681239905,0.584157761800499,0.9585109934767282,0.2826630790142281,0.30023783122549075,1.4710421686033515,-1.134928912685685,-1.0037301537083985,0.06410121992145781,2
Brad WingB. Wing,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,0.30023783122549075,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Drew BreesD. Brees,0.5947619681239905,0.584157761800499,0.6150081538627556,0.03261320146803728,2.552953981041595,0.41590420011108215,0.008042430811028223,0.0129480153987152,0.06410121992145781,1
Josh McCownJ. McCown,-0.5131939136902082,-0.5421991037302322,-0.9689216065794513,-0.6341864719884714,0.30023783122549075,-1.0279688094046548,0.5795281025593848,0.40397808043991273,-0.0734758015781914,1
Derek CarrD. Carr,0.4470345172154307,-0.09165635751793967,-0.5586265481516507,-0.8008863903525986,0.30023783122549075,0.5269713546892157,0.5795281025593848,1.0296261845058288,-0.7269666537015275,1
Peyton ManningP. Manning,0.5208982426697106,0.24625070214127973,0.5386741895040951,0.03261320146803728,-0.8261202436825615,-0.08389799549051916,-0.5634432409373284,-0.7691121146836799,-0.32074261048972424,0
Brock OsweilerB. Osweiler,-2.0643321482300863,-1.8938273423671097,-1.6940942679867266,3.394394888477935,-0.8261202436825615,0.08270273637668127,-1.134928912685685,-1.0037301537083985,2.2790912660658176,1
Ryan LindleyR. Lindley,0.6686256935782704,0.47152207524742595,0.9489692479318956,0.22709643955951878,2.552953981041595,0.2493034682438817,0.008042430811028223,0.32577206743167325,-0.18741779630738856,2
Marion GriceM. Grice,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Colin KaepernickC. Kaepernick,-0.2916027373273684,-0.42956341717715907,-0.11970625308935236,0.14374648037745524,-0.8261202436825615,2.19297867336122,-0.5634432409373284,0.16936004141519423,-0.26449620450655165,2
Shaun HillS. Hill,0.5208982426697106,0.8094291349066454,0.25242182315911793,-0.18965335635079913,1.426595906133543,-0.9169016548265213,1.1510137743077415,2.124510366621182,0.49170547593388286,0
Russell WilsonR. Wilson,-0.3654664627816483,-0.2042920440710128,0.21425484097978764,0.6438462354698367,0.30023783122549075,0.08270273637668127,0.5795281025593848,0.32577206743167325,0.355214197414717,0
Ben RoethlisbergerB. Roethlisberger,0.5947619681239905,0.8094291349066454,1.2829303420010356,0.5327129565604185,0.30023783122549075,0.3603706228220153,0.008042430811028223,0.0129480153987152,0.3805283693706523,1
Antonio BrownA. Brown,-2.2120595991386462,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-0.5634432409373284,-0.3780820496424823,,0
Tom BradyT. Brady,0.15157961539831105,0.6967934483535723,0.6818003726765837,0.4771463171057096,-0.8261202436825615,0.8601728184236166,0.008042430811028223,-0.45628806265072186,0.963940926167604,4
Aaron RodgersA. Rodgers,-0.5131939136902082,-0.09165635751793967,-0.26283243626184094,0.2548797592868732,-0.8261202436825615,-0.13943157277958598,-1.134928912685685,-1.0037301537083985,0.9721095618191459,3
Jay CutlerJ. Cutler,0.4470345172154307,-0.09165635751793967,0.08067040335213164,-0.3007866352602171,0.30023783122549075,0.7491056638454829,0.008042430811028223,-0.0652579976095243,-0.7269666537015275,1
Alex SmithA. Smith,0.22544334085259096,0.35888638869435285,0.25242182315911793,0.03261320146803728,-0.8261202436825615,0.3048370455329485,0.008042430811028223,-0.22167002362600333,0.27505265288758723,3
Brian HoyerB. Hoyer,0.2993070663068709,-0.09165635751793967,0.18562960434528994,-0.10630339716873535,0.30023783122549075,-0.2504987273577196,1.1510137743077415,1.2642442235305476,-0.5501397172446247,1
Ryan MallettR. Mallett,-1.2518311682330072,-1.2180132230486709,-1.131131280841605,0.060396521195391704,-0.8261202436825615,-0.9169016548265213,-0.5634432409373284,-0.45628806265072186,-0.033260979909063064,1
Johnny ManzielJ. Manziel,-0.43933018823592823,-0.6548347902833053,-0.3296246550756689,0.08817984092274614,0.30023783122549075,0.9712399730017502,0.5795281025593848,0.0911540284069547,-0.47646182705424894,1
Josh McCownJ. McCown,-1.6211497955044067,-1.5559202827078904,-1.598676812538401,-0.3285699549875718,-0.8261202436825615,-0.8058345002483877,-1.134928912685685,-1.0037301537083985,0.024547826240308743,0
Ryan FitzpatrickR. Fitzpatrick,-0.43933018823592823,-0.42956341717715907,-0.35824989171016663,0.060396521195391704,0.30023783122549075,0.3603706228220153,-1.134928912685685,-1.0037301537083985,0.024547826240308743,2
Andrew LuckA. Luck,1.4072629481210694,0.8094291349066454,0.25242182315911793,-0.6341864719884714,1.426595906133543,-0.3615658819358532,0.008042430811028223,-0.7691121146836799,-0.5429222912667918,2
Tyrod TaylorT. Taylor,-0.8086488155073278,-0.5421991037302322,-0.2055819629928455,0.8383294735613187,-0.8261202436825615,0.8046392411345498,-1.134928912685685,-1.0037301537083985,0.6969555188198462,1
Ryan TannehillR. Tannehill,0.2993070663068709,0.35888638869435285,0.09021214889696422,-0.18965335635079913,-0.8261202436825615,-0.5281666138030536,0.5795281025593848,2.43733441865414,0.15716802858298592,1
Kirk CousinsK. Cousins,0.07771588994403116,0.24625070214127973,-0.19604021744801292,-0.27300331553286267,1.426595906133543,-0.6392337683811873,-0.5634432409373284,-0.3780820496424823,0.3396990597643043,1
Cam NewtonC. Newton,0.07771588994403116,-0.09165635751793967,-0.3964168738894969,-0.46748655362434444,0.30023783122549075,0.02716915908761446,0.008042430811028223,0.32577206743167325,-0.24211860212614902,1
Blake BortlesB. Bortles,0.7424894190325504,0.35888638869435285,-0.32008290953083635,-0.7453197508978897,1.426595906133543,-0.5281666138030536,1.722499446056098,0.0911540284069547,-0.4263608617247927,1
Russell WilsonR. Wilson,0.8163531444868303,1.4852432542250842,0.3287557875177785,-0.3285699549875718,0.30023783122549075,-0.7503009229593208,2.2939851178044544,1.4988622625552661,0.9593585208021052,1
Nick FolesN. Foles,-0.21773901187308847,-0.09165635751793967,0.7676760825800768,1.0328127116528,-0.8261202436825615,0.3048370455329485,0.008042430811028223,0.6385961194646312,0.27505265288758723,1
Drew BreesD. Brees,1.3333992226667897,1.259971881118938,1.3210973241803659,0.03261320146803728,0.30023783122549075,1.4710421686033515,0.008042430811028223,-0.9255241407001589,0.024547826240308743,1
Carson PalmerC. Palmer,0.15157961539831105,0.020979329035133457,0.8630935380284025,0.6438462354698367,-0.8261202436825615,1.026773550290817,-1.134928912685685,-1.0037301537083985,-0.1633307937451503,3
Matthew StaffordM. Stafford,0.0038521644897512434,0.020979329035133457,0.28104705979361566,0.2548797592868732,1.426595906133543,-0.02836441820145235,-0.5634432409373284,0.0129480153987152,0.07464879156976431,2
Philip RiversP. Rivers,0.8163531444868303,1.7105146273312304,1.7791011103323293,0.6994128749245461,1.426595906133543,-0.13943157277958598,0.008042430811028223,0.24756605442343374,1.252632464194041,2
Marcus MariotaM. Mariota,-1.1041037173244475,-0.6548347902833053,-0.0719975253651895,1.8385289837460816,-0.8261202436825615,0.8601728184236166,0.008042430811028223,0.8732141584893498,1.4774758207945256,4
Jameis WinstonJ. Winston,0.22544334085259096,-0.3169277306240859,-0.062455779820356924,-0.245219995805508,1.426595906133543,0.2493034682438817,1.1510137743077415,1.2642442235305476,-0.8180593179369015,2
Andy DaltonA. Dalton,0.2993070663068709,0.6967934483535723,0.5005072073247648,0.17152980010480992,-0.8261202436825615,-0.3060323046467864,-1.134928912685685,-1.0037301537083985,0.6876488379536939,2
Matt McGloinM. McGloin,0.07771588994403116,0.47152207524742595,-0.7112944768689717,-0.7453197508978897,0.30023783122549075,-1.2501031185609222,0.008042430811028223,0.5603901064563918,0.7275775010246072,2
Derek CarrD. Carr,-1.3256948936872872,-1.3306489096017442,-1.48417586600041,-0.6064031522611171,-0.8261202436825615,-0.6947673456702541,-1.134928912685685,-1.0037301537083985,-0.22595700040696978,0
Joe FlaccoJ. Flacco,0.15157961539831105,-0.09165635751793967,-0.949838115489786,-0.9953696284440803,1.426595906133543,-0.8058345002483877,0.008042430811028223,0.32577206743167325,-0.3512094137306094,0
Peyton ManningP. Manning,0.7424894190325504,0.584157761800499,-0.3964168738894969,-0.8008863903525986,0.30023783122549075,-1.0279688094046548,1.1510137743077415,0.9514201714975893,-0.12575506974805864,0
Eli ManningE. Manning,0.4470345172154307,0.1336150155882066,-0.26283243626184094,-0.5786198325337624,-0.8261202436825615,-1.0279688094046548,-0.5634432409373284,-0.7691121146836799,-0.39296021817182236,0
Tony RomoT. Romo,1.11180804630395,1.9357860004373766,1.3306390697251984,0.17152980010480992,1.426595906133543,-0.6392337683811873,-1.134928912685685,-1.0037301537083985,1.0766680981588796,3
Sam BradfordS. Bradford,1.6288541244839092,1.9357860004373766,1.139804158828547,-0.21743667607815356,1.426595906133543,-0.6392337683811873,-1.134928912685685,-1.0037301537083985,0.42920946928591275,1
Matt RyanM. Ryan,0.2993070663068709,0.47152207524742595,0.7772178281249094,0.42157967765100074,1.426595906133543,0.41590420011108215,-0.5634432409373284,-0.3780820496424823,0.33399496503988857,2
Teddy BridgewaterT. Bridgewater,0.15157961539831105,0.47152207524742595,0.13792087662112706,-0.022953437986671828,0.30023783122549075,-0.5281666138030536,1.722499446056098,3.219394548736535,0.5881836861966859,0
Colin KaepernickC. Kaepernick,-0.2916027373273684,-0.2042920440710128,-0.4918343293378226,-0.27300331553286267,-0.8261202436825615,-0.9169016548265213,-0.5634432409373284,-1.0037301537083985,0.19797424468842484,0
Peyton ManningP. Manning,1.11180804630395,0.8094291349066454,0.37646451524194136,-0.43970323389698973,0.30023783122549075,-0.8058345002483877,0.5795281025593848,0.40397808043991273,-0.2593576439599408,3
Alex SmithA. Smith,-0.3654664627816483,-0.3169277306240859,-0.2437489451721758,0.08817984092274614,1.426595906133543,-0.3615658819358532,1.1510137743077415,0.6385961194646312,0.11472956383332918,0
Jeremy MaclinJ. Maclin,-2.2120595991386462,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-0.5634432409373284,-0.7691121146836799,,0
Ryan MallettR. Mallett,2.0720364772095885,0.9220648214597185,0.2619635687039505,-0.8564530298073076,0.30023783122549075,0.6380385092673494,-0.5634432409373284,-0.6127000886672008,-0.9342809929958272,1
Cam NewtonC. Newton,0.5208982426697106,-0.09165635751793967,-0.2055819629928455,-0.550836512806408,0.30023783122549075,-0.02836441820145235,0.008042430811028223,0.32577206743167325,-0.808211462343888,2
Colin KaepernickC. Kaepernick,1.1856717717582297,1.5978789407781573,1.1302624132837145,0.0048298817406826015,-0.8261202436825615,2.1374450960721534,1.722499446056098,1.8898923275964636,0.580015050545144,2
Ben RoethlisbergerB. Roethlisberger,-0.21773901187308847,0.24625070214127973,1.454681761808022,1.7829623442913722,-0.8261202436825615,1.2489078594470844,-1.134928912685685,-1.0037301537083985,0.9430655239469975,3
Jameis WinstonJ. Winston,-0.6609213645987679,-0.5421991037302322,-0.09108101645485464,0.7271961946519004,-0.8261202436825615,0.9712399730017502,0.5795281025593848,0.0129480153987152,0.27505265288758723,1
Drew BreesD. Brees,0.5947619681239905,0.584157761800499,0.3669227696971088,-0.16187003662344446,0.30023783122549075,-0.6947673456702541,1.1510137743077415,1.811686314588224,0.06410121992145781,1
Matthew StaffordM. Stafford,1.7027178499381892,1.4852432542250842,0.6627168815869185,-0.5230531930790533,0.30023783122549075,-0.9724352321155881,-0.5634432409373284,-0.9255241407001589,-0.10306784016490886,2
Teddy BridgewaterT. Bridgewater,-0.8825125409616077,-0.5421991037302322,-0.6063352758758135,0.33822971846893696,-0.8261202436825615,0.6935720865564162,-0.5634432409373284,-0.8473181276919194,0.9430655239469975,1
Carson PalmerC. Palmer,-0.43933018823592823,-0.2042920440710128,-0.30099941844117123,0.11596316065010082,0.30023783122549075,-0.4726330365139868,-1.134928912685685,-1.0037301537083985,0.5255574795348664,4
Jimmy ClausenJ. Clausen,-0.5131939136902082,-0.5421991037302322,-0.9116711333104558,-0.550836512806408,0.30023783122549075,-0.8058345002483877,0.008042430811028223,0.16936004141519423,-0.0734758015781914,0
Jay CutlerJ. Cutler,-1.5472860700501267,-1.2180132230486709,-0.9212128788552884,1.6718290653819545,0.30023783122549075,0.6380385092673494,-1.134928912685685,-1.0037301537083985,1.6110783950064071,1
Tom BradyT. Brady,2.1459002026638685,2.161057373543523,2.3802310796567814,0.17152980010480992,-0.8261202436825615,0.1937698909548149,0.008042430811028223,0.16936004141519423,0.1391856282653343,3
Tyrod TaylorT. Taylor,0.0038521644897512434,0.47152207524742595,0.24288007761428537,0.22709643955951878,2.552953981041595,-0.2504987273577196,3.436956461301168,3.1411885357282956,0.8762642368410568,3
Philip RiversP. Rivers,-0.21773901187308847,0.24625070214127973,0.2333383320694528,0.44936299737835517,0.30023783122549075,0.1937698909548149,1.1510137743077415,0.40397808043991273,0.9430655239469975,2
Andy DaltonA. Dalton,-0.2916027373273684,-0.3169277306240859,-0.024288797641026642,0.2548797592868732,-0.8261202436825615,0.4714377774001489,-1.134928912685685,-1.0037301537083985,-0.033260979909063064,3
Marcus MariotaM. Mariota,0.5208982426697106,0.24625070214127973,0.3860062607867739,-0.10630339716873535,-0.8261202436825615,-0.19496515006865278,2.8654707895528113,1.968098340604703,-0.32074261048972424,2
Johnny ManzielJ. Manziel,-1.1041037173244475,-1.2180132230486709,-0.42504211052399465,1.1717293102895727,-0.8261202436825615,1.304441436736151,0.008042430811028223,0.0911540284069547,-0.5265627923837045,2
Matt RyanM. Ryan,1.1856717717582297,1.259971881118938,1.3974312885390265,0.17152980010480992,-0.8261202436825615,0.2493034682438817,0.008042430811028223,0.32577206743167325,0.18792053927114277,1
Eli ManningE. Manning,0.7424894190325504,0.9220648214597185,0.7199673548559139,0.0048298817406826015,-0.8261202436825615,1.6931764777596188,0.008042430811028223,-0.9255241407001589,0.32515361821704347,2
Nick FolesN. Foles,0.15157961539831105,-0.2042920440710128,-0.6349605125103113,-0.717536431170535,-0.8261202436825615,0.1937698909548149,-0.5634432409373284,-0.6909061016754404,-0.5390880337160684,1
Kirk CousinsK. Cousins,-0.21773901187308847,0.47152207524742595,-0.12924799863418493,0.060396521195391704,-0.8261202436825615,-0.08389799549051916,0.008042430811028223,-0.0652579976095243,1.388407437986604,1
Ryan TannehillR. Tannehill,1.03794432084967,1.259971881118938,1.3592643063596963,0.2548797592868732,-0.8261202436825615,0.6380385092673494,0.008042430811028223,0.16936004141519423,0.3661453171229613,2
Blake BortlesB. Bortles,0.22544334085259096,-0.09165635751793967,0.5386741895040951,0.2826630790142281,-0.8261202436825615,0.8601728184236166,-1.134928912685685,-1.0037301537083985,-0.45368866099540545,2
Joe FlaccoJ. Flacco,1.11180804630395,1.4852432542250842,1.5978079449805105,0.33822971846893696,0.30023783122549075,0.08270273637668127,-1.134928912685685,-1.0037301537083985,0.5422578013113516,2
Derek CarrD. Carr,1.1856717717582297,1.259971881118938,1.2829303420010356,0.08817984092274614,0.30023783122549075,1.7487100550486856,-0.5634432409373284,-1.0037301537083985,0.18792053927114277,3
Tony RomoT. Romo,-0.21773901187308847,-0.09165635751793967,-0.2055819629928455,-0.022953437986671828,-0.8261202436825615,0.13823631366574807,0.5795281025593848,0.40397808043991273,0.27505265288758723,0
Brandon WeedenB. Weeden,-1.6950135209586867,-1.3306489096017442,-1.3696749194624191,0.8661127932886731,-0.8261202436825615,0.3048370455329485,-1.134928912685685,-1.0037301537083985,2.2790912660658176,1
Sam BradfordS. Bradford,0.5208982426697106,0.47152207524742595,0.07112865780729907,-0.3285699549875718,1.426595906133543,-0.2504987273577196,-0.5634432409373284,-0.6127000886672008,0.004236624079718449,1
Russell WilsonR. Wilson,0.0038521644897512434,0.020979329035133457,-0.10062276199968721,-0.10630339716873535,0.30023783122549075,-0.2504987273577196,0.008042430811028223,-0.9255241407001589,0.07464879156976431,2
Aaron RodgersA. Rodgers,0.22544334085259096,0.6967934483535723,0.30967229642811334,0.060396521195391704,-0.8261202436825615,-0.41709945922492003,0.008042430811028223,0.16936004141519423,0.821608638299832,2
Ryan FitzpatrickR. Fitzpatrick,0.2993070663068709,0.35888638869435285,0.2619635687039505,-0.022953437986671828,0.30023783122549075,0.3048370455329485,-0.5634432409373284,-0.9255241407001589,0.15716802858298592,2
Andrew LuckA. Luck,0.5208982426697106,0.24625070214127973,0.31921404197294595,-0.13408671689609003,2.552953981041595,-0.3615658819358532,-1.134928912685685,-1.0037301537083985,-0.32074261048972424,1
Kirk CousinsK. Cousins,1.4072629481210694,1.259971881118938,0.9489692479318956,-0.245219995805508,1.426595906133543,-0.5837001910921205,-0.5634432409373284,-0.14346401061776382,-0.05213732477416426,1
Eli ManningE. Manning,0.15157961539831105,0.47152207524742595,0.5959246627730905,0.3937963579236458,-0.8261202436825615,0.2493034682438817,-1.134928912685685,-1.0037301537083985,0.5881836861966859,2
Matt RyanM. Ryan,0.4470345172154307,0.584157761800499,0.6531751360420859,0.17152980010480992,-0.8261202436825615,0.4714377774001489,-0.5634432409373284,-0.6127000886672008,0.27505265288758723,2
Brandon WeedenB. Weeden,-0.2916027373273684,0.35888638869435285,0.14746262216595965,0.44936299737835517,0.30023783122549075,-0.8058345002483877,0.008042430811028223,-0.0652579976095243,1.354150367675865,0
Andrew LuckA. Luck,0.0038521644897512434,-0.09165635751793967,0.41463149742127164,0.3937963579236458,1.426595906133543,0.6380385092673494,0.5795281025593848,0.16936004141519423,-0.12575506974805864,2
Marcus MariotaM. Mariota,1.03794432084967,0.9220648214597185,1.4355982707183568,0.2826630790142281,1.426595906133543,-0.08389799549051916,0.5795281025593848,0.7168021324728708,-0.04377167193622176,2
Derek CarrD. Carr,0.15157961539831105,0.1336150155882066,0.9298857568422305,0.6994128749245461,-0.8261202436825615,1.026773550290817,-1.134928912685685,-1.0037301537083985,0.024547826240308743,2
Josh McCownJ. McCown,1.4072629481210694,1.0347005080127916,1.18751288655271,-0.07852007744138093,0.30023783122549075,0.2493034682438817,1.722499446056098,0.9514201714975893,-0.2975298080204784,2
Andy DaltonA. Dalton,0.15157961539831105,0.1336150155882066,1.588266199435678,1.3106459089263454,0.30023783122549075,2.415112982517487,0.008042430811028223,-0.14346401061776382,0.024547826240308743,3
Joe FlaccoJ. Flacco,1.4072629481210694,1.4852432542250842,1.387889542994194,0.03261320146803728,0.30023783122549075,0.7491056638454829,-1.134928912685685,-1.0037301537083985,0.19325515847214922,2
Blake BortlesB. Bortles,0.22544334085259096,-0.2042920440710128,0.24288007761428537,0.0048298817406826015,0.30023783122549075,1.2489078594470844,0.008042430811028223,-0.5344940756589613,-0.6358739894661535,2
Tom BradyT. Brady,0.8902168699411102,1.5978789407781573,1.3497225608148637,0.33822971846893696,-0.8261202436825615,0.3603706228220153,0.008042430811028223,-0.0652579976095243,0.9907807290226694,2
Luke McCownL. McCown,0.5947619681239905,1.372607567672011,0.8917187746629002,0.2548797592868732,0.30023783122549075,-0.7503009229593208,-0.5634432409373284,-1.0037301537083985,1.1715962429936375,0
Cam NewtonC. Newton,0.07771588994403116,0.1336150155882066,0.9394275023870631,0.8105461538339638,-0.8261202436825615,1.026773550290817,-0.5634432409373284,-0.7691121146836799,0.1457598391341532,2
Sam BradfordS. Bradford,-0.14387528641880856,-0.5421991037302322,-0.9402963699449535,-0.8564530298073076,-0.8261202436825615,-0.7503009229593208,-0.5634432409373284,-0.22167002362600333,-0.7269666537015275,1
Ryan FitzpatrickR. Fitzpatrick,2.0720364772095885,1.8231503138843035,0.6340916449524208,-0.6619697917158259,2.552953981041595,-0.5837001910921205,-0.5634432409373284,-0.45628806265072186,-0.10502363581862863,2
Jameis WinstonJ. Winston,0.4470345172154307,-0.2042920440710128,0.4241732429661042,-0.022953437986671828,0.30023783122549075,-0.19496515006865278,-1.134928912685685,-1.0037301537083985,-0.8939698714663801,1
Ryan MallettR. Mallett,0.6686256935782704,0.584157761800499,0.10929563998662936,-0.4119199141696353,0.30023783122549075,-0.41709945922492003,-0.5634432409373284,-0.9255241407001589,-0.033260979909063064,1
Philip RiversP. Rivers,0.2993070663068709,0.24625070214127973,0.28104705979361566,-0.022953437986671828,0.30023783122549075,0.13823631366574807,1.1510137743077415,1.342450236538787,-0.019658907873916758,1
Kellen ClemensK. Clemens,-1.7688772464129665,-1.5559202827078904,-1.465092374910745,0.8938961130160276,-0.8261202436825615,-0.9724352321155881,-1.134928912685685,-1.0037301537083985,1.2770719594767026,1
Teddy BridgewaterT. Bridgewater,-0.43933018823592823,-0.6548347902833053,-0.9116711333104558,-0.6341864719884714,0.30023783122549075,-0.9724352321155881,-1.134928912685685,-1.0037301537083985,-0.47646182705424894,0
Ben RoethlisbergerB. Roethlisberger,-0.43933018823592823,0.1336150155882066,-0.2342071996273432,0.19931311983216435,0.30023783122549075,-0.9169016548265213,0.5795281025593848,0.7168021324728708,1.2770719594767026,0
Michael VickM. Vick,-1.7688772464129665,-1.5559202827078904,-1.7036360135315591,-0.27300331553286267,-0.8261202436825615,-0.9169016548265213,0.008042430811028223,-0.14346401061776382,1.2770719594767026,0
Nick FolesN. Foles,-0.14387528641880856,0.020979329035133457,-0.18649847190318036,-0.07852007744138093,0.30023783122549075,-0.5837001910921205,0.008042430811028223,-0.22167002362600333,0.3466254605010959,0
Johnny HekkerJ. Hekker,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Colin KaepernickC. Kaepernick,-0.8086488155073278,-1.1053775364955978,-1.4269253927314147,-1.0509362678987895,3.6793120559496475,-1.2501031185609222,0.008042430811028223,0.0911540284069547,-0.8851802284261248,0
Carson PalmerC. Palmer,0.15157961539831105,0.1336150155882066,0.9012605202077328,0.6716295551971911,0.30023783122549075,0.1937698909548149,-0.5634432409373284,-0.6909061016754404,0.024547826240308743,2
Tyrod TaylorT. Taylor,-0.07001156096452867,0.24625070214127973,0.5768411716834254,0.6438462354698367,-0.8261202436825615,0.13823631366574807,-1.134928912685685,-1.0037301537083985,0.6205765517114202,3
Ryan TannehillR. Tannehill,1.4072629481210694,0.8094291349066454,0.7676760825800768,-0.3285699549875718,2.552953981041595,0.5269713546892157,0.008042430811028223,-0.3780820496424823,-0.5429222912667918,2
Jimmy ClausenJ. Clausen,-0.9563762664158876,-1.1053775364955978,-1.465092374910745,-0.9953696284440803,-0.8261202436825615,-0.8613680775374545,0.008042430811028223,0.16936004141519423,-0.5501397172446247,0
Russell WilsonR. Wilson,0.0038521644897512434,0.1336150155882066,0.17608785880045735,0.14374648037745524,-0.8261202436825615,-0.3615658819358532,1.1510137743077415,0.7950081454811103,0.27505265288758723,1
Peyton ManningP. Manning,0.8902168699411102,1.372607567672011,1.0253032122905563,0.11596316065010082,0.30023783122549075,0.4714377774001489,-0.5634432409373284,-0.14346401061776382,0.704489498568637,2
Matthew StaffordM. Stafford,1.11180804630395,1.372607567672011,0.6245498994075882,-0.27300331553286267,1.426595906133543,-0.19496515006865278,1.1510137743077415,0.5603901064563918,0.40865522709946944,1
Alex SmithA. Smith,0.7424894190325504,0.584157761800499,0.7008838637662488,-0.022953437986671828,0.30023783122549075,1.3599750140252178,2.8654707895528113,2.0463043536129426,-0.12575506974805864,1
Aaron RodgersA. Rodgers,0.3731707917611508,0.584157761800499,1.1111789221940493,0.6160629157424823,-0.8261202436825615,0.8601728184236166,-0.5634432409373284,-0.3780820496424823,0.38956914506920065,5
Joe FlaccoJ. Flacco,0.22544334085259096,0.1336150155882066,-0.26283243626184094,-0.43970323389698973,0.30023783122549075,-0.9169016548265213,1.722499446056098,0.6385961194646312,-0.08931800405390876,1
Sam KochS. Koch,-2.1381958736843663,-2.006463028920183,-2.0948475808696947,-2.8568520501768337,-0.8261202436825615,-2.1941739324750578,-1.134928912685685,-1.0037301537083985,2.2790912660658176,0
Michael VickM. Vick,-0.2916027373273684,0.020979329035133457,-0.8830458966759581,-0.6897531114431806,-0.8261202436825615,-1.0279688094046548,1.1510137743077415,1.1860382105223077,0.6604446938834007,1
Ryan FitzpatrickR. Fitzpatrick,-0.07001156096452867,-0.3169277306240859,0.013878184538303645,0.060396521195391704,0.30023783122549075,1.1933742821580176,-1.134928912685685,-1.0037301537083985,-0.41599514476007804,1
Ryan TannehillR. Tannehill,1.03794432084967,0.020979329035133457,-0.17695672635834778,-0.7731030706252441,1.426595906133543,0.3048370455329485,0.5795281025593848,1.4206562495470265,-1.1368836427607107,2
